,Bedrooms,Bathrooms,Total interior livable area,Elementary School Score,Middle School Score,High School Score,Tax assessed value,Annual tax amount,Listed Price,City
28187,4,4.0,2340.0,9.0,8.0,7.0,1230000.0,15531.0,1995000.0,San Francisco
28197,3,2.0,1189.0,4.0,4.0,7.0,356336.0,2282.0,375000.0,El Dorado
28198,3,1.0,1118.0,5.0,4.0,3.0,277631.0,4932.0,464999.0,Compton
28202,3,3.0,2650.0,9.0,3.0,7.0,1665362.0,20603.0,4645000.0,West Hollywood
28206,7,7.0,6249.0,9.0,7.0,6.0,3748710.0,45619.0,5488000.0,Los Angeles
28208,5,5.0,3846.0,9.0,9.0,10.0,3401917.0,40420.0,3945000.0,Saratoga
28209,3,1.0,1014.0,4.0,3.0,5.0,785736.0,10463.0,1095000.0,San Jose
28211,2,1.0,1018.0,6.0,3.0,6.0,84008.0,1202.0,1050000.0,Los Angeles
28214,3,2.0,1288.0,6.0,5.0,7.0,860316.0,11250.0,1098000.0,San Jose
28217,3,1.0,1312.0,1.0,4.0,2.0,158551.0,2572.0,518900.0,Los Angeles
28221,2,1.0,2103.0,8.0,7.0,9.0,502158.0,6184.0,1200000.0,Milpitas
28226,3,2.0,1571.0,5.0,6.0,7.0,945826.0,11546.0,998000.0,Soquel
28227,4,2.0,1860.0,4.0,4.0,6.0,1822272.0,22174.0,1479000.0,Los Angeles
28228,3,2.0,1165.0,9.0,9.0,8.0,68392.0,1692.0,1458000.0,Los Gatos
28238,3,4.0,1677.0,5.0,4.0,5.0,683354.0,7635.0,1650000.0,Yountville
28241,3,3.0,2304.0,3.0,7.0,4.0,369543.0,4822.0,1800000.0,Los Angeles
28243,2,1.0,1357.0,9.0,8.0,7.0,149640.0,2533.0,1195000.0,San Francisco
28249,2,2.0,1008.0,5.0,4.0,5.0,749583.0,8370.0,850000.0,Yountville
28251,3,1.0,1120.0,9.0,9.0,9.0,2555100.0,31034.0,2395000.0,Palo Alto
28253,3,2.0,1690.0,8.0,6.0,9.0,145011.0,1850.0,1899999.0,Millbrae
28256,3,1.0,1152.0,5.0,6.0,7.0,587178.0,6894.0,899000.0,Santa Cruz
28263,2,1.0,1350.0,8.0,6.0,10.0,212094.0,3198.0,999000.0,San Francisco
28271,2,2.0,1466.0,6.0,5.0,4.0,61150.0,996.0,549555.0,Los Angeles
28272,3,4.0,3136.0,9.0,7.0,8.0,299395.0,3929.0,5750000.0,Los Angeles
28276,4,2.0,1998.0,8.0,3.0,7.0,1318124.0,16101.0,1549000.0,Los Angeles
28277,2,2.0,1646.0,6.0,5.0,3.0,252663.0,4683.0,549900.0,Compton
28294,3,3.0,2470.0,4.0,4.0,7.0,286876.0,3119.0,679000.0,El Dorado
28295,3,3.0,1562.0,3.0,5.0,7.0,159306.0,1946.0,759000.0,Morgan Hill
28303,4,3.0,1808.0,3.0,3.0,4.0,495714.0,7700.0,825000.0,San Jose
28309,4,4.0,3484.0,4.0,4.0,6.0,2384423.0,28966.0,3199000.0,Los Angeles
28310,4,3.0,2297.0,5.0,6.0,8.0,1249835.0,15143.0,1875000.0,Dodgertown
28316,4,3.0,1876.0,6.0,8.0,8.0,146998.0,3674.0,1299999.0,San Jose
28323,3,2.0,1108.0,6.0,3.0,7.0,1122000.0,13373.0,1249000.0,Sunnyvale
28326,1,1.0,1158.0,5.0,5.0,4.0,668000.0,8279.0,725000.0,Los Angeles
28329,3,2.0,1484.0,3.0,2.0,6.0,192608.0,2323.0,210000.0,Wasco
28337,3,2.0,1227.0,7.0,4.0,6.0,87822.0,1177.0,1460000.0,Los Angeles
28340,3,2.0,1910.0,9.0,8.0,10.0,1286430.0,16158.0,1650000.0,San Francisco
28342,3,1.0,1485.0,2.0,4.0,5.0,1227671.0,15369.0,1195000.0,San Francisco
28348,2,1.0,1500.0,8.0,7.0,7.0,1299978.0,16370.0,1600000.0,San Francisco
28349,3,2.0,1296.0,6.0,7.0,8.0,817968.0,11585.0,1238000.0,San Jose
28351,2,1.0,756.0,5.0,2.0,6.0,631448.0,7812.0,1187000.0,Los Angeles
28360,4,2.0,2035.0,8.0,7.0,8.0,1984920.0,25092.0,2175000.0,Larkspur
28365,2,1.0,809.0,7.0,5.0,3.0,402000.0,5290.0,425000.0,Los Angeles
28369,4,3.0,2155.0,9.0,9.0,8.0,1075601.0,15345.0,1699000.0,San Jose
28374,4,2.0,2304.0,9.0,9.0,10.0,1714338.0,21506.0,2292000.0,Saratoga
28380,4,2.0,1864.0,4.0,3.0,7.0,752558.0,9265.0,1865000.0,Los Angeles
28382,2,2.0,1011.0,4.0,4.0,6.0,424938.0,5389.0,899000.0,Los Angeles
28383,2,1.0,1010.0,8.0,7.0,7.0,383947.0,5258.0,999000.0,San Francisco
28384,3,3.0,2792.0,5.0,5.0,7.0,460897.0,4842.0,540000.0,Somerset
28394,3,2.0,1140.0,5.0,5.0,6.0,700069.0,7833.0,1359500.0,Redwood City
28397,3,2.0,1304.0,5.0,7.0,8.0,84974.0,2234.0,1279888.0,San Jose
28399,2,1.0,1300.0,8.0,8.0,7.0,795607.0,10325.0,1095000.0,San Francisco
28401,3,2.0,1921.0,3.0,4.0,5.0,114025.0,2740.0,1948000.0,San Jose
28408,5,3.0,2268.0,4.0,5.0,5.0,305129.0,3370.0,300000.0,Hilmar
28412,4,5.0,3255.0,7.0,7.0,6.0,2667300.0,32445.0,2978000.0,Los Angeles
28413,4,2.0,1773.0,4.0,6.0,4.0,700554.0,9941.0,950000.0,San Jose
28415,4,2.0,1939.0,6.0,5.0,7.0,719061.0,10157.0,1333000.0,San Jose
28416,3,4.0,3242.0,7.0,4.0,2.0,2460090.0,30273.0,3875000.0,San Francisco
28421,4,2.0,1482.0,8.0,9.0,9.0,101336.0,1459.0,1100000.0,Milpitas
28428,2,1.0,896.0,8.0,7.0,6.0,1244400.0,15134.0,1100000.0,Los Angeles
28431,5,4.0,3214.0,9.0,7.0,8.0,1023859.0,12788.0,3475000.0,Los Angeles
28432,2,1.0,1010.0,8.0,5.0,6.0,986923.0,12723.0,1099000.0,San Jose
28433,3,2.0,1372.0,4.0,5.0,4.0,91007.0,2230.0,1060000.0,San Jose
28438,3,2.0,1260.0,10.0,9.0,6.0,108985.0,2431.0,2498000.0,San Carlos
28439,2,2.0,1222.0,4.0,6.0,8.0,918008.0,11338.0,1299000.0,Los Angeles
28444,3,2.0,1630.0,8.0,6.0,7.0,874588.0,11479.0,1420000.0,San Jose
28446,6,2.0,2208.0,5.0,4.0,5.0,377754.0,6418.0,1398000.0,San Jose
28447,4,2.0,1533.0,6.0,4.0,5.0,84023.0,1857.0,1198000.0,San Jose
28451,2,2.0,1346.0,8.0,3.0,6.0,940000.0,11687.0,685000.0,Los Angeles
28452,5,6.0,4035.0,8.0,7.0,7.0,1925426.0,23502.0,2875000.0,Los Angeles
28455,3,1.0,1358.0,5.0,2.0,2.0,63436.0,986.0,1195000.0,Los Angeles
28459,3,2.0,2074.0,6.0,6.0,7.0,894422.0,10717.0,1850000.0,Sunnyvale
28466,4,3.0,2490.0,7.0,7.0,4.0,772728.0,9907.0,1398000.0,South San Francisco
28471,4,2.0,1428.0,5.0,5.0,7.0,28838.0,458.0,275000.0,Del Rey
28475,5,3.0,1962.0,6.0,5.0,6.0,83818.0,1134.0,1599900.0,Santa Clara
28478,3,3.0,2952.0,5.0,3.0,4.0,735035.0,10239.0,699000.0,San Jose
28479,2,2.0,1400.0,2.0,3.0,7.0,1133177.0,13854.0,1399000.0,Los Angeles
28483,2,1.0,1080.0,6.0,5.0,7.0,78639.0,1550.0,990000.0,South San Francisco
28491,3,2.0,1393.0,2.0,5.0,4.0,525295.0,6541.0,799000.0,Los Angeles
28499,4,3.0,2496.0,8.0,7.0,7.0,1525169.0,18574.0,2395000.0,Los Angeles
28501,3,2.0,1214.0,9.0,8.0,7.0,58467.0,1357.0,1098000.0,San Francisco
28504,3,2.0,1275.0,4.0,6.0,7.0,928556.0,12125.0,1198000.0,San Jose
28505,2,1.0,1032.0,4.0,3.0,7.0,1848790.0,22426.0,2099000.0,Los Angeles
28507,2,1.0,1245.0,2.0,5.0,4.0,80903.0,1275.0,499000.0,Los Angeles
28510,3,3.0,1410.0,10.0,9.0,6.0,138933.0,3014.0,1350000.0,San Carlos
28513,3,2.0,1410.0,4.0,4.0,4.0,110988.0,1271.0,155000.0,Bodfish
28516,4,2.0,1732.0,4.0,5.0,4.0,79588.0,2797.0,799000.0,San Jose
28517,4,2.0,1613.0,6.0,5.0,5.0,219300.0,2340.0,255000.0,Sultana
28526,1,1.0,587.0,3.0,5.0,7.0,327478.0,3739.0,455000.0,Morgan Hill
28527,3,2.0,1408.0,6.0,6.0,6.0,636725.0,8126.0,629000.0,Santa Cruz
28534,4,3.0,3242.0,8.0,5.0,6.0,2079967.0,25588.0,2595000.0,San Jose
28535,3,2.0,913.0,5.0,5.0,4.0,384144.0,4841.0,774900.0,Los Angeles
28536,5,7.0,7319.0,9.0,7.0,6.0,9715602.0,117220.0,11995000.0,Los Angeles
28537,5,5.0,3730.0,8.0,8.0,10.0,3155736.0,38350.0,4298000.0,Cupertino
28545,3,2.0,1447.0,4.0,5.0,5.0,200640.0,2150.0,335000.0,Hilmar
28551,3,2.0,1080.0,5.0,4.0,7.0,122998.0,1585.0,350000.0,Elverta
28552,4,3.0,2528.0,7.0,5.0,5.0,791039.0,10040.0,799950.0,Gilroy
28559,3,1.0,912.0,4.0,4.0,4.0,107773.0,1123.0,145000.0,Avenal
28569,3,2.0,1660.0,7.0,5.0,9.0,391627.0,6137.0,1249800.0,San Jose
28573,3,2.0,1776.0,4.0,6.0,9.0,499974.0,6310.0,799000.0,Los Angeles
28575,4,2.0,2279.0,8.0,8.0,8.0,1417428.0,20652.0,1595000.0,Fairfax
28576,3,3.0,1322.0,7.0,7.0,9.0,802959.0,11427.0,999888.0,San Jose
28588,3,1.0,1000.0,5.0,5.0,6.0,617600.0,6847.0,1198000.0,Redwood City
28589,3,2.0,1442.0,5.0,3.0,2.0,177624.0,3023.0,869000.0,Los Angeles
28595,2,1.0,1250.0,8.0,8.0,7.0,1356600.0,16369.0,1049999.0,San Francisco
28598,3,1.0,1370.0,5.0,4.0,8.0,106071.0,2571.0,1488000.0,San Mateo
28611,2,1.0,1065.0,8.0,3.0,6.0,766713.0,9405.0,879000.0,Los Angeles
28620,3,2.0,1870.0,8.0,8.0,9.0,1318696.0,16564.0,1499950.0,San Carlos
28621,2,3.0,2926.0,3.0,4.0,2.0,65844.0,1108.0,610000.0,Los Angeles
28623,5,3.0,2280.0,4.0,5.0,5.0,1131258.0,12756.0,1525000.0,South San Francisco
28624,3,3.0,2102.0,9.0,5.0,7.0,185286.0,1989.0,425000.0,Somerset
28625,3,2.0,1900.0,2.0,3.0,2.0,229510.0,2548.0,799000.0,Rio Dell
28626,4,3.0,1524.0,2.0,5.0,4.0,652642.0,8080.0,749999.0,Los Angeles
28628,5,3.0,2486.0,8.0,8.0,9.0,750651.0,8976.0,1199000.0,San Diego
28635,2,3.0,1469.0,8.0,6.0,8.0,887400.0,10861.0,898000.0,Dodgertown
28637,4,2.0,1719.0,5.0,3.0,3.0,577421.0,7247.0,725000.0,Los Angeles
28642,3,3.0,2245.0,7.0,7.0,6.0,1922658.0,23357.0,2175000.0,Los Angeles
28643,2,1.0,1076.0,8.0,5.0,8.0,525300.0,6687.0,575000.0,Felton
28647,3,2.0,1607.0,3.0,2.0,2.0,758783.0,9363.0,1199000.0,Los Angeles
28650,4,3.0,2620.0,3.0,7.0,4.0,173915.0,2522.0,1415000.0,Los Angeles
28655,3,1.0,2005.0,6.0,3.0,5.0,700994.0,9057.0,1159000.0,San Francisco
28667,4,3.0,2925.0,9.0,9.0,10.0,1457916.0,17090.0,1375000.0,Los Gatos
28670,3,1.0,1050.0,3.0,2.0,2.0,497856.0,6280.0,500000.0,Los Angeles
28671,4,2.0,2010.0,6.0,7.0,7.0,487556.0,5843.0,1848000.0,San Mateo
28679,3,3.0,2050.0,9.0,7.0,7.0,1102548.0,12662.0,1088000.0,San Mateo
28681,2,2.0,692.0,3.0,2.0,2.0,319260.0,4010.0,449999.0,Los Angeles
28684,3,2.0,1176.0,7.0,5.0,9.0,58035.0,1579.0,800000.0,San Jose
28689,3,2.0,1212.0,7.0,6.0,7.0,726322.0,8748.0,1325000.0,Santa Clara
28693,4,3.0,1887.0,5.0,5.0,6.0,200641.0,3637.0,1399000.0,San Jose
28695,2,2.0,1824.0,9.0,9.0,10.0,2323120.0,27698.0,1899000.0,Los Gatos
28697,3,3.0,1462.0,3.0,5.0,7.0,858330.0,10055.0,840000.0,Morgan Hill
28706,3,2.0,1680.0,7.0,6.0,9.0,135565.0,1745.0,2088000.0,Millbrae
28712,3,3.0,1550.0,7.0,3.0,6.0,1024355.0,12591.0,1699000.0,Los Angeles
28717,3,3.0,2700.0,9.0,8.0,8.0,1153385.0,17294.0,1150000.0,Fairfax
28726,3,2.0,1440.0,6.0,2.0,6.0,1596300.0,19350.0,1685000.0,Los Angeles
28734,2,1.0,1125.0,6.0,3.0,5.0,106595.0,2068.0,995000.0,San Francisco
28745,3,2.0,1922.0,5.0,6.0,8.0,417461.0,5166.0,1099000.0,Dodgertown
28747,3,2.0,1256.0,4.0,5.0,5.0,235051.0,2603.0,329000.0,Hilmar
28749,4,2.0,1682.0,8.0,3.0,6.0,1761604.0,21352.0,1895000.0,Los Angeles
28753,3,3.0,2450.0,4.0,7.0,6.0,1345460.0,16422.0,1895000.0,Los Angeles
28761,4,5.0,3301.0,7.0,3.0,6.0,2570773.0,31273.0,2890000.0,Los Angeles
28767,3,2.0,1586.0,3.0,5.0,6.0,431652.0,6261.0,1049888.0,San Jose
28771,5,5.0,3027.0,8.0,3.0,6.0,1938000.0,23514.0,2439000.0,Los Angeles
28773,3,2.0,1372.0,7.0,6.0,6.0,750994.0,10741.0,1088000.0,San Jose
28776,4,2.0,1615.0,7.0,9.0,8.0,962709.0,13549.0,888000.0,San Jose
28777,4,3.0,2469.0,5.0,6.0,7.0,1006740.0,11523.0,1049000.0,Santa Cruz
28780,3,2.0,2056.0,3.0,3.0,4.0,303261.0,3921.0,849000.0,Los Angeles
28781,2,1.0,742.0,4.0,3.0,8.0,147782.0,2429.0,364900.0,Los Angeles
28787,3,1.0,1078.0,3.0,2.0,2.0,38626.0,626.0,599900.0,Los Angeles
28802,4,3.0,2200.0,4.0,5.0,5.0,275859.0,2973.0,465000.0,Hilmar
28806,4,2.0,2084.0,4.0,5.0,4.0,720622.0,9688.0,1099000.0,San Jose
28809,3,2.0,1551.0,9.0,9.0,10.0,307346.0,4802.0,1888000.0,Cupertino
28810,3,3.0,1883.0,3.0,7.0,6.0,2952570.0,35686.0,1325000.0,Los Angeles
28812,4,3.0,2019.0,4.0,5.0,5.0,322399.0,3482.0,430000.0,Hilmar
28813,2,1.0,1010.0,4.0,6.0,9.0,912638.0,10434.0,1088000.0,Millbrae
28819,3,2.0,1198.0,4.0,4.0,2.0,294946.0,4200.0,659900.0,Los Angeles
28822,3,2.0,1454.0,4.0,3.0,5.0,578336.0,8050.0,1098000.0,San Jose
28825,5,3.0,2479.0,6.0,7.0,8.0,137264.0,3122.0,1550000.0,San Jose
28831,4,3.0,2120.0,4.0,5.0,6.0,970844.0,11652.0,1568000.0,Santa Clara
28834,4,4.0,4262.0,6.0,3.0,6.0,1887709.0,23072.0,2395000.0,Los Angeles
28836,4,4.0,3414.0,9.0,7.0,8.0,2769144.0,33814.0,4995000.0,Los Angeles
28837,2,1.0,1050.0,6.0,5.0,3.0,358937.0,6302.0,475000.0,Compton
28838,3,2.0,1911.0,6.0,7.0,8.0,113919.0,2582.0,1599000.0,Los Angeles
28841,2,1.0,1528.0,6.0,7.0,8.0,1412863.0,16633.0,1550000.0,Los Angeles
28847,3,2.0,1829.0,9.0,9.0,8.0,673591.0,9777.0,1398000.0,San Jose
28849,5,5.0,3353.0,6.0,3.0,6.0,2050000.0,25087.0,2987000.0,Los Angeles
28853,3,2.0,1281.0,8.0,6.0,7.0,1089176.0,12945.0,1688000.0,Sunnyvale
28854,3,1.0,1030.0,6.0,5.0,7.0,579544.0,6881.0,995000.0,South San Francisco
28868,3,1.0,1204.0,5.0,4.0,7.0,939420.0,11999.0,699000.0,San Francisco
28869,3,1.0,960.0,5.0,5.0,5.0,69179.0,1448.0,898000.0,South San Francisco
28875,3,1.0,975.0,4.0,4.0,5.0,119777.0,2752.0,399000.0,Glen Ellen
28884,4,3.0,1802.0,7.0,7.0,9.0,1055700.0,14840.0,1250000.0,San Jose
28888,5,2.0,2019.0,8.0,7.0,9.0,130618.0,1575.0,2988000.0,Palo Alto
28890,1,1.0,616.0,4.0,6.0,7.0,103479.0,1281.0,438000.0,Los Angeles
28892,4,3.0,2371.0,7.0,6.0,4.0,224179.0,2470.0,350000.0,Winton
28893,3,2.0,1505.0,8.0,8.0,8.0,395974.0,4646.0,619000.0,Scotts Valley
28901,4,2.0,2070.0,5.0,4.0,7.0,206366.0,3749.0,2325000.0,San Mateo
28904,3,2.0,1170.0,4.0,3.0,5.0,638714.0,8671.0,935000.0,San Jose
28911,4,3.0,1633.0,4.0,3.0,3.0,488675.0,5731.0,622500.0,Freedom
28913,3,2.0,1400.0,4.0,6.0,7.0,895618.0,10297.0,749000.0,Santa Cruz
28914,2,1.0,784.0,5.0,3.0,4.0,167576.0,2014.0,349900.0,San Ysidro
28916,3,1.0,1304.0,4.0,3.0,5.0,748753.0,10096.0,1299000.0,Santa Clara
28917,2,2.0,1371.0,6.0,2.0,6.0,1222470.0,14944.0,1395000.0,Los Angeles
28926,2,2.0,832.0,7.0,4.0,6.0,955086.0,11579.0,998000.0,Los Angeles
28933,4,2.0,1840.0,7.0,7.0,9.0,340246.0,5559.0,2098000.0,San Jose
28937,3,2.0,2004.0,9.0,8.0,7.0,810002.0,10498.0,1698000.0,San Francisco
28943,2,3.0,1244.0,5.0,5.0,6.0,454402.0,5811.0,835000.0,Santa Clara
28946,3,2.0,1934.0,6.0,6.0,8.0,114280.0,2464.0,2050000.0,San Mateo
28947,4,6.0,4554.0,4.0,3.0,5.0,1119190.0,13862.0,1850000.0,Hopland
28951,5,6.0,5691.0,4.0,7.0,7.0,4265639.0,51721.0,5699000.0,Los Angeles
28952,2,2.0,1605.0,5.0,3.0,6.0,106759.0,890.0,120000.0,Nogales
28953,4,2.0,1608.0,5.0,2.0,4.0,279933.0,3292.0,470000.0,Soledad
28958,3,2.0,1500.0,8.0,7.0,8.0,924668.0,12922.0,1325000.0,San Jose
28960,2,2.0,1380.0,5.0,6.0,8.0,672530.0,8257.0,849000.0,Los Angeles
28962,3,3.0,1260.0,3.0,2.0,4.0,250367.0,2683.0,235000.0,Watsonville
28966,4,3.0,3200.0,8.0,9.0,7.0,2949809.0,36009.0,4399000.0,San Francisco
28968,2,1.0,1036.0,3.0,2.0,6.0,158100.0,1623.0,209900.0,Dos Palos
28969,4,2.0,1432.0,5.0,3.0,4.0,751995.0,11126.0,825000.0,San Jose
28973,2,3.0,2405.0,8.0,8.0,7.0,1903932.0,23332.0,2145000.0,Menlo Park
28974,3,2.0,1688.0,7.0,6.0,7.0,470023.0,5599.0,1629000.0,Sunnyvale
28976,3,2.0,1560.0,2.0,6.0,8.0,745604.0,9198.0,1623000.0,Dodgertown
28982,3,2.0,1144.0,9.0,6.0,8.0,74937.0,1145.0,1650000.0,Sunnyvale
28983,2,1.0,1233.0,7.0,6.0,7.0,211955.0,2617.0,1250000.0,San Francisco
28984,4,2.0,1980.0,5.0,6.0,7.0,664802.0,7673.0,1179000.0,Santa Cruz
28987,3,2.0,1407.0,7.0,6.0,7.0,805961.0,11589.0,1489000.0,San Jose
28990,4,3.0,4900.0,6.0,8.0,9.0,1087263.0,11553.0,1595000.0,Wilton
28994,3,2.0,1804.0,6.0,6.0,8.0,134507.0,1950.0,1988000.0,Mountain View
29000,3,3.0,1960.0,7.0,6.0,9.0,1741510.0,19620.0,2298000.0,Millbrae
29001,3,2.0,1607.0,7.0,5.0,6.0,1224000.0,14652.0,1549000.0,Santa Clara
29005,3,1.0,1080.0,7.0,4.0,7.0,81972.0,2877.0,1280000.0,San Mateo
29006,6,3.0,2279.0,7.0,3.0,4.0,717365.0,10593.0,659000.0,San Jose
29007,3,3.0,1930.0,6.0,5.0,7.0,541636.0,6148.0,918888.0,Morgan Hill
29008,3,3.0,2500.0,8.0,8.0,10.0,281608.0,5138.0,2198000.0,Cupertino
29014,3,2.0,1500.0,8.0,7.0,8.0,1066193.0,14694.0,1198000.0,San Jose
29024,5,5.0,5450.0,6.0,8.0,9.0,893005.0,9584.0,1299000.0,Wilton
29027,4,2.0,1440.0,5.0,6.0,6.0,104505.0,1432.0,325000.0,Keyes
29028,3,3.0,2332.0,9.0,7.0,8.0,2175686.0,26597.0,1950000.0,Los Angeles
29029,3,2.0,1103.0,5.0,4.0,6.0,163834.0,3548.0,780000.0,San Jose
29039,1,1.0,780.0,4.0,6.0,8.0,527482.0,6476.0,674000.0,Los Angeles
29047,4,3.0,2375.0,7.0,9.0,8.0,1522325.0,19668.0,1949000.0,Los Gatos
29055,3,2.0,1806.0,9.0,7.0,6.0,753822.0,9337.0,1699000.0,Los Angeles
29057,2,2.0,1572.0,5.0,6.0,5.0,192937.0,2613.0,328500.0,Tumacacori
29058,3,2.0,1119.0,2.0,3.0,3.0,306606.0,4273.0,599000.0,Watsonville
29060,3,3.0,2869.0,9.0,8.0,8.0,329836.0,4815.0,3695000.0,Los Altos
29079,2,1.0,1110.0,4.0,4.0,3.0,622092.0,8559.0,975000.0,San Jose
29081,4,3.0,2198.0,4.0,3.0,5.0,92658.0,2339.0,377483.0,Livingston
29082,4,4.0,2808.0,6.0,2.0,6.0,1140000.0,13881.0,2795000.0,Los Angeles
29087,5,3.0,2347.0,5.0,5.0,7.0,689096.0,9535.0,1450000.0,San Jose
29095,3,2.0,1786.0,8.0,8.0,8.0,802210.0,11002.0,949000.0,Santa Cruz
29098,3,2.0,2754.0,6.0,8.0,9.0,702500.0,7488.0,1279990.0,Wilton
29100,3,3.0,2283.0,5.0,4.0,5.0,1463404.0,16209.0,1949000.0,Yountville
29105,3,3.0,2276.0,7.0,3.0,7.0,197230.0,2822.0,3499000.0,West Hollywood
29110,3,2.0,1152.0,6.0,6.0,4.0,87080.0,882.0,249000.0,Winton
29113,4,2.0,2173.0,8.0,6.0,8.0,140929.0,2942.0,1475000.0,San Jose
29114,2,1.0,1020.0,9.0,8.0,9.0,465732.0,6772.0,1288000.0,San Carlos
29119,3,3.0,1966.0,5.0,6.0,7.0,1716660.0,20483.0,1588000.0,Santa Clara
29123,3,2.0,1050.0,8.0,8.0,9.0,895152.0,11816.0,1689000.0,San Carlos
29126,3,2.0,1512.0,3.0,5.0,4.0,840667.0,11085.0,1150000.0,San Jose
29137,3,3.0,2748.0,7.0,8.0,8.0,680111.0,8277.0,1290000.0,Scotts Valley
29138,2,2.0,1739.0,7.0,3.0,3.0,505158.0,6081.0,1898000.0,San Francisco
29140,3,2.0,1836.0,8.0,8.0,8.0,123368.0,4385.0,1080000.0,Fairfax
29149,2,2.0,1359.0,3.0,4.0,2.0,253752.0,3230.0,520000.0,Los Angeles
29151,2,3.0,1475.0,6.0,6.0,6.0,113219.0,2392.0,3495000.0,Santa Cruz
29152,3,2.0,1280.0,6.0,6.0,8.0,682514.0,8544.0,1798888.0,Mountain View
29153,4,2.0,1533.0,6.0,4.0,5.0,1177939.0,15197.0,1319000.0,San Jose
29155,4,0.0,2086.0,4.0,5.0,6.0,735035.0,8851.0,1539000.0,Santa Clara
29158,3,2.0,1945.0,4.0,5.0,4.0,936808.0,12203.0,1148000.0,San Jose
29159,3,2.0,1442.0,8.0,7.0,8.0,882140.0,12389.0,629000.0,San Jose
29163,2,1.0,875.0,9.0,8.0,10.0,721509.0,9437.0,949000.0,San Francisco
29164,2,3.0,1056.0,5.0,5.0,6.0,498074.0,7034.0,1098000.0,San Jose
29174,4,3.0,1966.0,6.0,3.0,7.0,1563883.0,19062.0,1875000.0,Los Angeles
29177,3,2.0,1008.0,3.0,4.0,2.0,55989.0,805.0,579900.0,Los Angeles
29181,4,3.0,2616.0,6.0,7.0,8.0,1417628.0,17092.0,1810000.0,Culver City
29192,3,2.0,1977.0,8.0,3.0,7.0,1598000.0,19583.0,1625000.0,Los Angeles
29193,3,3.0,1507.0,8.0,7.0,9.0,552220.0,6768.0,950000.0,Milpitas
29195,3,3.0,1711.0,9.0,7.0,7.0,407710.0,5184.0,645000.0,Norden
29196,4,3.0,2610.0,2.0,5.0,7.0,879209.0,9947.0,969800.0,Morgan Hill
29199,4,4.0,1994.0,2.0,3.0,4.0,1030000.0,12654.0,1100000.0,Los Angeles
29200,3,2.0,1980.0,3.0,7.0,4.0,78416.0,1299.0,950000.0,Los Angeles
29204,2,1.0,1225.0,3.0,4.0,2.0,435093.0,5510.0,625000.0,Los Angeles
29207,3,3.0,2522.0,9.0,7.0,6.0,675110.0,10095.0,1995000.0,Los Angeles
29210,5,2.0,2446.0,2.0,3.0,4.0,710385.0,8903.0,925000.0,Los Angeles
29215,4,2.0,1897.0,7.0,7.0,9.0,1027013.0,12463.0,1980000.0,Santa Clara
29217,5,3.0,2623.0,4.0,3.0,5.0,194993.0,2083.0,349950.0,Livingston
29220,4,3.0,2272.0,2.0,3.0,4.0,737138.0,9761.0,1325000.0,Watsonville
29224,3,2.0,1800.0,2.0,3.0,2.0,95371.0,1147.0,450000.0,Rio Dell
29227,3,2.0,1228.0,4.0,4.0,7.0,338129.0,3595.0,375000.0,El Dorado
29228,2,1.0,1054.0,5.0,4.0,5.0,409121.0,4577.0,649000.0,Yountville
29231,2,1.0,800.0,7.0,2.0,1.0,47754.0,446.0,225000.0,Jacumba
29238,4,2.0,2507.0,8.0,7.0,3.0,1750289.0,21767.0,1750000.0,San Francisco
29240,3,2.0,2040.0,4.0,4.0,4.0,186897.0,2138.0,172000.0,Bodfish
29245,3,1.0,1350.0,8.0,7.0,7.0,744832.0,9583.0,1495000.0,San Francisco
29249,3,2.0,1912.0,2.0,4.0,5.0,476616.0,5734.0,719000.0,Redwood Valley
29251,3,2.0,1250.0,10.0,9.0,6.0,904442.0,11633.0,1555000.0,San Carlos
29255,2,1.0,1140.0,7.0,6.0,7.0,582427.0,6599.0,699000.0,Santa Cruz
29256,3,3.0,2139.0,8.0,6.0,6.0,1189119.0,16207.0,1488000.0,San Jose
29261,5,3.0,2417.0,8.0,8.0,8.0,875308.0,12999.0,1398000.0,San Jose
29264,3,3.0,2435.0,6.0,7.0,8.0,1096737.0,11650.0,1497000.0,Avila Beach
29265,2,2.0,1175.0,4.0,5.0,6.0,344544.0,5329.0,879000.0,San Jose
29268,4,3.0,2190.0,9.0,6.0,8.0,1232980.0,15069.0,1725000.0,Los Angeles
29272,3,2.0,1120.0,4.0,2.0,6.0,175975.0,2332.0,225000.0,Wasco
29274,3,3.0,2611.0,3.0,2.0,2.0,761468.0,9443.0,1190000.0,Los Angeles
29276,4,3.0,2270.0,7.0,7.0,9.0,218215.0,2607.0,3295000.0,Palo Alto
29284,4,3.0,1973.0,3.0,3.0,5.0,85080.0,2334.0,1050000.0,San Jose
29286,2,1.0,960.0,4.0,2.0,8.0,109316.0,1764.0,485000.0,Los Angeles
29296,3,4.0,1764.0,7.0,6.0,8.0,1706522.0,20736.0,1789000.0,Mountain View
29297,4,3.0,1730.0,5.0,4.0,5.0,1224000.0,16068.0,1499000.0,Santa Clara
29299,4,2.0,1353.0,3.0,5.0,4.0,327826.0,5053.0,989000.0,San Jose
29302,3,1.0,1087.0,3.0,4.0,3.0,32683.0,2233.0,775000.0,San Jose
29303,3,2.0,2370.0,8.0,8.0,7.0,4100000.0,47389.0,4398000.0,Atherton
